Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (°C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (°C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Relative Humidity Avg. (%),Relative Humidity Avg. Source Flag,Relative Humidity Avg. Record Completeness (%),Precip. Accumulated (mm),Precip. Accumulated Source Flag,Precip. Accumulated Comment,Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. (°),Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Precip. Normal (mm),Precip. Normal Source Flag,Precip. Normal Comment,Air Temp. Avg. Normal (°C),Air Temp. Avg. Normal Source Flag,Air Temp. Avg. Normal Comment,Air Temp. Avg. Min. Normal (°C),Air Temp. Avg. Min. Normal Source Flag,Air Temp. Avg. Min. Normal Comment,Air Temp. Avg. Max. Normal (°C),Air Temp. Avg. Max. Normal Source Flag,Air Temp. Avg. Max. Normal Comment
Hawk Hills Auto,10-Apr-22,-9.3,ACTUAL,100,-2.3,ACTUAL,100,-5,AGGREGATED,100,61.2,AGGREGATED,100,,MISSING,,,MISSING,,13.9,AGGREGATED,100,0.9,AGGREGATED,100,25.1,AGGREGATED,Computed based on years 1991-2020,1.1,AGGREGATED,Computed based on years 1991-2020,-5.6,AGGREGATED,Computed based on years 1991-2020,7.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,11-Apr-22,-14.3,ACTUAL,100,-8.8,ACTUAL,100,-12,AGGREGATED,100,78.8,AGGREGATED,100,,MISSING,,,MISSING,,11.3,AGGREGATED,100,13.8,AGGREGATED,100,25.9,AGGREGATED,Computed based on years 1991-2020,1.3,AGGREGATED,Computed based on years 1991-2020,-5.2,AGGREGATED,Computed based on years 1991-2020,7.8,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,12-Apr-22,-15.3,ACTUAL,100,-8.5,ACTUAL,100,-12.6,AGGREGATED,100,65.1,AGGREGATED,100,,MISSING,,,MISSING,,8.3,AGGREGATED,100,19.7,AGGREGATED,100,26.2,AGGREGATED,Computed based on years 1991-2020,1.2,AGGREGATED,Computed based on years 1991-2020,-5.3,AGGREGATED,Computed based on years 1991-2020,7.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,13-Apr-22,-17.3,ACTUAL,100,-7.7,ACTUAL,100,-11.8,AGGREGATED,100,53.2,AGGREGATED,100,,MISSING,,,MISSING,,5.5,AGGREGATED,100,25.7,AGGREGATED,100,26.8,AGGREGATED,Computed based on years 1991-2020,1.5,AGGREGATED,Computed based on years 1991-2020,-4.4,AGGREGATED,Computed based on years 1991-2020,7.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,14-Apr-22,-13.2,ACTUAL,100,-3.8,ACTUAL,100,-8.2,AGGREGATED,100,41.5,AGGREGATED,100,,MISSING,,,MISSING,,6.3,AGGREGATED,100,96.2,AGGREGATED,100,27.4,AGGREGATED,Computed based on years 1991-2020,2.1,AGGREGATED,Computed based on years 1991-2020,-3.5,AGGREGATED,Computed based on years 1991-2020,7.7,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,15-Apr-22,-7.5,ACTUAL,100,1.6,ACTUAL,100,-3.1,AGGREGATED,100,43.9,AGGREGATED,100,,MISSING,,,MISSING,,7.4,AGGREGATED,100,169.8,AGGREGATED,100,27.5,AGGREGATED,Computed based on years 1991-2020,2.4,AGGREGATED,Computed based on years 1991-2020,-4,AGGREGATED,Computed based on years 1991-2020,8.8,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,16-Apr-22,-6,ACTUAL,100,0.9,ACTUAL,100,-1.9,AGGREGATED,100,58.2,AGGREGATED,100,,MISSING,,,MISSING,,7.3,AGGREGATED,100,62.6,AGGREGATED,100,28.4,AGGREGATED,Computed based on years 1991-2020,3.8,AGGREGATED,Computed based on years 1991-2020,-3.3,AGGREGATED,Computed based on years 1991-2020,10.8,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,17-Apr-22,-13,ACTUAL,100,-5.6,ACTUAL,100,-10.6,AGGREGATED,100,88.6,AGGREGATED,100,,MISSING,,,MISSING,,11.3,AGGREGATED,100,342.6,AGGREGATED,100,29.6,AGGREGATED,Computed based on years 1991-2020,3.2,AGGREGATED,Computed based on years 1991-2020,-3,AGGREGATED,Computed based on years 1991-2020,9.5,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,18-Apr-22,-16.5,ACTUAL,100,-5.5,ACTUAL,100,-10.6,AGGREGATED,100,75.1,AGGREGATED,100,,MISSING,,,MISSING,,7.6,AGGREGATED,100,43,AGGREGATED,100,29.9,AGGREGATED,Computed based on years 1991-2020,3.9,AGGREGATED,Computed based on years 1991-2020,-3,AGGREGATED,Computed based on years 1991-2020,10.9,AGGREGATED,Computed based on years 1991-2020
Hawk Hills Auto,19-Apr-22,-12.2,ACTUAL,100,-4.5,ACTUAL,100,-8.4,AGGREGATED,100,65.6,AGGREGATED,100,,MISSING,,,MISSING,,10.6,AGGREGATED,100,41.1,AGGREGATED,100,31,AGGREGATED,Computed based on years 1991-2020,4.7,AGGREGATED,Computed based on years 1991-2020,-2.2,AGGREGATED,Computed based on years 1991-2020,11.5,AGGREGATED,Computed based on years 1991-2020
